lnhr,lnwg,kids,ageh,agesq,disab,id,year
7.8320141,2.7107134,0,46,2116,0,182,1986
7.9983354,2.6796508,0,47,2209,0,182,1987
8.0063677,2.7080503,0,48,2304,0,182,1988
7.5725031,2.9188511,1,30,900,0,183,1979
7.4999766,2.7936161,1,31,961,0,183,1980
7.4639368,2.9019709,1,32,1024,0,183,1981
7.5261788,2.9590683,2,33,1089,0,183,1982
7.5218592,2.904165,2,34,1156,0,183,1983
7.5642385,2.8564701,2,35,1225,0,183,1984
7.5683794,2.9719517,2,36,1296,0,183,1985
7.5522375,2.8948064,2,37,1369,0,183,1986
7.5600805,2.8639138,2,38,1444,0,183,1987
7.4899707,2.8786366,2,39,1521,0,183,1988
7.6930256,2.7466297,1,46,2116,0,184,1979
7.7621708,2.7868614,0,47,2209,0,184,1980
7.7030077,2.5217206,0,48,2304,0,184,1981
7.6463537,2.7356653,0,49,2401,0,184,1982
7.5883236,2.7219532,0,50,2500,0,184,1983
7.9337969,2.8564701,0,51,2601,0,184,1984
7.700295,2.7100482,0,53,2809,0,184,1985
7.700295,2.7226105,0,53,2809,0,184,1986
7.6430035,2.7707119,0,54,2916,0,184,1987
7.8489337,2.5870118,0,55,3025,0,184,1988
7.7088594,2.6609585,2,34,1156,0,185,1979
7.58883,2.6268401,2,35,1225,0,185,1980
7.6939373,2.6426225,2,36,1296,0,185,1981
7.7493224,2.6397715,2,37,1369,0,185,1982
7.6925697,2.6383429,2,38,1444,0,185,1983
7.7231202,2.6741486,2,39,1521,1,185,1984
7.6916566,2.766319,2,40,1600,0,185,1985
7.7731738,2.7337179,1,41,1681,0,185,1986
7.8972964,2.6755271,1,42,1764,0,185,1987
8.0036974,2.7013612,1,43,1849,1,185,1988
7.8524389,2.5249283,1,28,784,0,186,1979
7.7519054,2.5257287,1,29,841,0,186,1980
7.7177963,2.5344901,2,30,900,0,186,1981
7.7133379,2.5486636,2,31,961,0,186,1982
7.5776339,2.5185025,2,32,1024,0,186,1983
7.7748556,2.5556757,2,33,1089,0,186,1984
7.6824822,2.5945082,2,34,1156,0,186,1985
7.6741529,2.5580022,2,35,1225,0,186,1986
7.7052627,2.6056483,2,37,1369,0,186,1987
7.698936,2.6026897,2,37,1369,1,186,1988
6.9469762,2.9897141,1,43,1849,1,187,1979
6.6463904,2.8881471,1,44,1936,0,187,1980
7.5087872,2.7581093,1,45,2025,0,187,1981
7.4217758,2.9085391,2,46,2116,0,187,1982
7.7111011,2.9375734,2,47,2209,1,187,1983
7.4730692,2.9123507,2,48,2304,1,187,1984
7.6694951,2.7311156,2,49,2401,1,187,1985
7.5304799,2.8355637,2,50,2500,1,187,1986
7.3677087,3.0699117,2,51,2601,0,187,1987
7.5574727,3.0469005,2,52,2704,1,187,1988
7.6009026,2.8414149,1,33,1089,1,188,1979
7.616776,2.8541687,1,34,1156,1,188,1980
7.6439619,2.7948394,1,35,1225,1,188,1981
7.6648159,2.8290873,1,36,1296,1,188,1982
7.6207051,2.7612751,1,37,1369,1,188,1983
7.5933743,2.9678471,1,38,1444,1,188,1984
7.6591716,2.8931456,1,39,1521,1,188,1985
7.8359747,2.6973262,1,40,1600,0,188,1986
7.5928702,3.0540013,0,41,1681,1,188,1987
7.5600805,3.0411835,0,42,1764,1,188,1988
7.5847731,2.512846,3,31,961,0,189,1979
7.5683794,2.6546495,3,32,1024,0,189,1980
7.5683794,2.6397715,3,33,1089,0,189,1981
7.5725031,2.7356653,3,34,1156,0,189,1982
7.5559049,2.7511096,3,35,1225,0,189,1983
7.5600805,2.7511096,3,36,1296,0,189,1984
7.5725031,2.6748381,3,37,1369,0,189,1985
7.5745583,2.6361961,3,38,1444,0,189,1986
7.5968943,2.6056483,3,39,1521,0,189,1987
7.5725031,2.6376276,3,40,1600,0,189,1988
7.9373746,2.7856283,3,30,900,0,190,1979
7.8751192,2.9003222,3,31,961,0,190,1980
7.7604671,2.842581,3,32,1024,0,190,1981
7.4702239,2.693275,3,33,1089,0,190,1982
7.8320141,2.6810215,3,34,1156,0,190,1983
7.7752757,2.6333268,3,35,1225,0,190,1984
7.7066131,2.65956,3,36,1296,0,190,1985
7.7186856,2.6210389,3,37,1369,0,190,1986
7.7752757,2.6093342,3,39,1521,0,190,1987
7.7406645,2.5839975,3,39,1521,0,190,1988
7.5725031,3.3393221,2,41,1681,0,191,1979
7.6133251,3.3032169,2,42,1764,0,191,1980
7.8038435,3.0713034,2,43,1849,0,191,1981
7.791523,3.0383127,1,44,1936,0,191,1982
7.7186856,3.2642314,1,45,2025,0,191,1983
7.6778636,3.2619352,1,46,2116,0,191,1984
7.7832241,3.0435696,1,47,2209,0,191,1985
7.7956467,3.0378335,1,48,2304,0,191,1986
7.6694951,3.1126261,0,49,2401,0,191,1987
7.5390272,3.22843,0,50,2500,0,191,1988
7.6415644,2.5360749,1,27,729,0,192,1979
7.728416,2.5494452,2,28,784,0,192,1980
7.6187425,2.5572274,2,29,841,0,192,1981
7.616776,2.6004651,2,30,900,0,192,1982
7.6207051,2.5376573,2,31,961,0,192,1983
7.6009026,2.6122732,2,32,1024,0,192,1984
7.6501689,2.6268401,2,33,1089,0,192,1985
7.6033993,2.6290069,2,34,1156,0,192,1986
7.6068845,2.5982354,2,35,1225,0,192,1987
7.5600805,2.5297208,2,36,1296,0,192,1988
7.5175209,2.1306098,2,27,729,0,193,1979
7.6009026,2.0930979,2,28,784,0,193,1980
7.5806999,2.4765384,2,29,841,0,193,1981
7.728416,2.3730435,2,30,900,0,193,1982
7.7956467,2.4989738,2,31,961,0,193,1983
7.8119736,2.2874715,2,32,1024,0,193,1984
7.6506448,2.733068,2,33,1089,0,193,1985
7.690743,2.733068,2,34,1156,0,193,1986
7.6530204,2.8195915,2,35,1225,0,193,1987
7.7873821,2.6282852,1,36,1296,0,193,1988
7.8224449,2.2874715,1,46,2116,0,194,1979
7.2499256,2.3045831,0,47,2209,0,194,1980
7.1793079,2.2782924,0,48,2304,0,194,1981
7.2034054,2.2364452,0,49,2401,0,194,1982
7.1838708,2.2915242,0,50,2500,0,194,1983
7.7384882,2.2438962,0,51,2601,0,194,1984
7.728416,2.2659211,0,52,2704,0,194,1985
7.7894545,2.2278614,0,53,2809,0,194,1986
7.0647593,2.4024305,0,54,2916,0,194,1987
5.9584246,2.2491844,0,55,3025,0,194,1988
7.5642385,2.7166796,2,32,1024,0,195,1979
7.6396422,2.74084,2,33,1089,0,195,1980
8.4011087,2.4221444,2,34,1156,0,195,1981
8.1426449,2.1222615,2,34,1156,0,195,1982
8.3682289,2.3933394,2,36,1296,0,195,1983
8.3970575,2.4033351,2,37,1369,0,195,1984
8.149024,2.5193081,1,38,1444,0,195,1985
8.0417347,2.4587338,2,39,1521,0,195,1986
7.6568103,2.5160823,3,40,1600,0,195,1987
7.7706451,2.4458194,3,41,1681,0,195,1988
7.9789963,2.7453461,2,32,1024,0,196,1979
8.1016779,2.738256,2,33,1089,0,196,1980
8.1191006,2.4544475,2,34,1156,0,196,1981
8.1920166,2.3664985,2,35,1225,0,196,1982
8.1925707,2.4248028,2,36,1296,0,196,1983
8.4366341,2.084429,2,37,1369,0,196,1984
8.3414106,2.2502387,2,38,1444,0,196,1985
8.3180103,2.1916535,2,39,1521,0,196,1986
8.2112112,2.3475585,2,40,1600,0,196,1987
8.5312929,2.1871743,2,41,1681,0,196,1988
7.624619,2.7166796,4,41,1681,0,197,1979
7.8446326,2.7298117,4,42,1764,0,197,1980
8.225771,2.6844404,3,42,1764,0,197,1981
7.9069157,2.6490078,4,44,1936,0,197,1982
8.154788,2.6817062,3,45,2025,0,197,1983
7.7493224,2.6333268,3,46,2116,0,197,1984
7.986165,2.6706944,2,47,2209,0,197,1985
7.5750718,2.6706944,3,48,2304,0,197,1986
7.7128911,2.686486,2,49,2401,0,197,1987
7.7561955,2.486572,2,50,2500,0,197,1988
7.5600805,2.5022552,3,32,1024,0,198,1979
7.6048946,2.5144653,3,33,1089,0,198,1980
7.6009026,2.4765384,3,34,1156,1,198,1981
7.377759,2.5533438,3,35,1225,0,198,1982
7.377759,2.593761,3,36,1296,0,198,1983
7.1853871,2.6333268,3,37,1369,0,198,1984
7.4999766,2.507972,3,38,1444,0,198,1985
7.3926477,2.4697931,3,39,1521,0,198,1986
7.58883,2.5257287,3,40,1600,1,198,1987
7.45472,2.4849067,2,41,1681,0,198,1988
7.6162834,2.095561,1,26,676,0,199,1979
7.509335,2.0806909,1,27,729,0,199,1980
7.5395589,2.0122328,1,28,784,0,199,1981
7.5147996,2.0425181,2,29,841,0,199,1982
7.551712,2.0425181,2,30,900,0,199,1983
7.742836,2.1126347,2,31,961,0,199,1984
7.7226777,2.0014801,2,32,1024,0,199,1985
7.4916453,2.0360119,2,33,1089,0,199,1986
7.9222612,2.3331144,2,34,1156,0,199,1987
7.8811822,2.1667652,2,35,1225,0,199,1988
7.58883,2.8530159,0,46,2116,0,200,1979
7.5538111,2.7868614,0,47,2209,0,200,1980
7.5908523,2.8729994,0,48,2304,0,200,1981
7.6029005,2.9590683,0,49,2401,0,200,1982
7.5928702,2.8349764,0,50,2500,0,200,1983
7.6157908,2.9517803,0,51,2601,0,200,1984
7.5590382,2.9719517,0,52,2704,0,200,1985
7.551712,2.8948064,0,53,2809,0,200,1986
7.5908523,2.9972312,0,54,2916,0,200,1987
7.6255951,3.0051875,0,55,3025,0,200,1988
7.8438487,2.6004651,0,27,729,0,201,1979
7.8594131,2.6326079,0,28,784,0,201,1980
7.911324,2.4388628,0,29,841,0,201,1981
7.8868332,2.6071243,0,30,900,0,201,1982
7.698483,2.9528248,0,32,1024,0,201,1983
7.8079166,2.9846714,0,32,1024,0,201,1984
7.8605709,3.0160251,1,34,1156,0,201,1985
7.8991537,3.1148479,1,34,1156,0,201,1986
7.8785343,3.1170645,1,35,1225,0,201,1987
7.8038435,3.2035592,1,36,1296,0,201,1988
7.518064,2.7612751,0,50,2500,1,202,1979
7.4866133,2.8558953,0,51,2601,1,202,1980
7.506042,2.8201878,0,52,2704,0,202,1981
7.5288692,2.7769542,0,53,2809,0,202,1982
7.5175209,2.7568405,0,54,2916,0,202,1983
7.5704432,2.7324176,0,55,3025,0,202,1984
7.4012313,2.766319,0,56,3136,1,202,1985
7.5817199,2.6108048,0,57,3249,1,202,1986
7.5786567,2.6144719,0,58,3364,1,202,1987
7.4792995,2.6686161,0,59,3481,1,202,1988
7.7748556,2.9139798,1,34,1156,0,203,1979
7.9655457,2.9204698,1,35,1225,0,203,1980
7.9655457,2.5541217,2,36,1296,0,203,1981
7.7832241,3.0238338,2,36,1296,0,203,1982
7.9655457,2.6532419,2,38,1444,0,203,1983
7.8792915,2.738256,2,38,1444,0,203,1984
7.8414931,2.7650604,2,39,1521,0,203,1985
7.7621708,2.6304491,2,40,1600,0,203,1986
8.3485374,2.3627391,2,41,1681,0,203,1987
8.0313854,2.6789646,2,43,1849,0,203,1988
7.5806999,2.7166796,1,42,1764,0,204,1979
7.5683794,2.6504211,1,43,1849,0,204,1980
7.6009026,2.7707119,0,44,1936,0,204,1981
7.4500794,2.8512843,0,45,2025,0,204,1982
7.4730692,2.8081973,0,46,2116,0,204,1983
7.5261788,2.6468837,0,47,2209,0,204,1984
7.3330231,2.8616292,0,48,2304,0,204,1985
7.5600805,2.4773784,0,49,2401,0,204,1986
7.5390272,2.5360749,0,50,2500,0,204,1987
7.5390272,2.6844404,0,51,2601,0,204,1988
7.668561,2.3105533,2,28,784,0,205,1979
7.6207051,2.3813963,2,29,841,0,205,1980
7.6157908,2.4159138,2,30,900,0,205,1981
7.7424021,2.3767645,2,31,961,0,205,1982
7.385231,2.447551,2,32,1024,0,205,1983
7.3626451,2.4997952,2,33,1089,0,205,1984
7.377759,2.507972,2,34,1156,0,205,1985
7.2997975,2.4300983,2,35,1225,0,205,1986
7.2269359,2.486572,2,36,1296,0,205,1987
7.2093401,2.486572,2,37,1369,0,205,1988
7.7151237,1.6193882,2,24,576,1,206,1979
5.220356,1.6134299,3,25,625,1,206,1980
7.4610653,1.8870696,3,26,676,1,206,1981
7.5553818,1.637053,3,27,729,1,206,1982
7.6063876,1.5830939,4,28,784,1,206,1983
7.4395595,1.5347143,4,29,841,1,206,1984
7.3225102,1.5454326,4,30,900,1,206,1985
7.6088705,1.5062972,4,31,961,1,206,1986
6.6437898,1.4770488,4,32,1024,1,206,1987
7.4639368,1.5040774,4,33,1089,1,206,1988
7.616776,2.5892665,3,26,676,0,207,1979
7.6861625,2.6411979,3,27,729,0,207,1980
7.6401234,2.6297283,3,28,784,0,207,1981
7.5766096,2.587764,3,29,841,0,207,1982
7.1762547,2.6253929,3,30,900,0,207,1983
7.5827384,2.5870118,3,31,961,0,207,1984
7.6108527,2.6581595,3,32,1024,0,207,1985
7.551712,2.5695541,3,33,1089,0,207,1986
7.3926477,2.5541217,3,34,1156,0,207,1987
7.5522375,2.5748997,3,35,1225,0,207,1988
7.5806999,.51879376,5,35,1225,0,208,1979
6.8669333,1.5665303,6,36,1296,0,208,1980
7.6009026,1.5454326,6,36,1296,0,208,1981
7.2063775,1.5325569,6,36,1296,0,208,1982
7.5326238,1.4206958,6,39,1521,0,208,1983
7.6207051,1.3862944,6,40,1600,0,208,1984
7.6207051,1.3762441,5,41,1681,0,208,1985
7.6401234,1.2809339,5,42,1764,0,208,1986
7.6207051,1.427916,5,43,1849,0,208,1987
7.5043917,1.3862944,4,44,1936,0,208,1988
7.7213488,2.6004651,2,31,961,0,209,1979
7.7061629,2.738256,2,32,1024,0,209,1980
7.9645033,2.6817062,2,33,1089,0,209,1981
7.8632669,2.8160074,2,34,1156,0,209,1982
7.8785343,2.8172035,2,35,1225,0,209,1983
7.9258804,2.8225687,2,36,1296,0,209,1984
7.9017477,2.7491922,2,37,1369,1,209,1985
7.8567066,2.7060483,2,38,1444,0,209,1986
7.8819375,2.6755271,2,39,1521,0,209,1987
7.8240461,2.9311938,2,40,1600,0,209,1988
7.698483,3.0896778,1,26,676,0,210,1979
7.8991537,2.8449094,1,27,729,0,210,1980
8.0662079,2.6546495,1,28,784,0,210,1981
7.8991537,2.8408313,2,29,841,0,210,1982
7.8724551,3.210037,2,30,900,0,210,1983
7.5390272,2.6741486,2,31,961,0,210,1984
7.8042512,2.5945082,2,32,1024,0,210,1985
8.0455885,2.2782924,2,33,1089,0,210,1986
7.9193563,2.6404848,2,34,1156,0,210,1987
7.986165,2.9052603,2,35,1225,0,210,1988
7.5652752,2.8414149,2,32,1024,0,211,1979
7.0561752,2.7868614,2,33,1089,1,211,1980
7.6068845,2.7350166,2,34,1156,1,211,1981
7.616776,2.738256,2,35,1225,1,211,1982
7.5065918,2.7414849,2,36,1296,1,211,1983
7.5647569,2.7874773,2,37,1369,1,211,1984
7.488853,2.6939514,2,38,1444,0,211,1985
7.7848892,2.7033727,2,39,1521,0,211,1986
7.6362696,2.6693094,2,40,1600,0,211,1987
7.8284364,2.6282852,2,41,1681,0,211,1988
7.6304612,2.2731564,1,29,841,0,212,1979
7.7052627,2.2834022,1,31,961,0,212,1980
7.7186856,2.2803395,1,31,961,0,212,1981
7.714231,2.3282528,1,33,1089,0,212,1982
7.6722922,2.2793164,1,33,1089,0,212,1983
7.623642,2.2782924,1,35,1225,0,212,1984
7.5766096,2.2844212,1,36,1296,0,212,1985
7.5652752,2.2935443,1,36,1296,0,212,1986
7.5453897,2.3055806,1,37,1369,0,212,1987
7.4966526,2.3025851,1,39,1521,0,212,1988
7.7384882,2.8384936,1,45,2025,0,213,1979
7.635304,2.8735647,1,46,2116,0,213,1980
7.635304,2.8166056,0,47,2209,0,213,1981
7.5600805,2.7868614,0,48,2304,0,213,1982
7.3524413,2.774462,0,49,2401,0,213,1983
7.5806999,2.7271991,0,50,2500,0,213,1984
7.673223,2.6885276,0,51,2601,0,213,1985
7.7186856,2.7232671,0,52,2704,0,213,1986
7.5490828,2.7271991,0,53,2809,0,213,1987
7.6496925,2.686486,0,54,2916,0,213,1988
7.6760101,2.8237569,0,30,900,0,214,1979
7.8240461,3.0002222,0,31,961,0,214,1980
7.8438487,2.9564714,0,32,1024,0,214,1981
7.8240461,3.2468801,0,33,1089,0,214,1982
7.9585767,3.3196256,0,34,1156,0,214,1983
7.9193563,3.326474,0,35,1225,0,214,1984
7.972466,2.7806809,0,36,1296,0,214,1985
7.8632669,3.1709454,0,37,1369,0,214,1986
7.8240461,3.0924051,0,38,1444,0,214,1987
7.8240461,3.1389663,0,39,1521,0,214,1988
7.7960582,3.1236856,2,32,1024,0,215,1979
7.7621708,3.1432898,2,33,1089,0,215,1980
7.8038435,2.9327924,2,34,1156,0,215,1981
7.8991537,3.2468801,2,35,1225,0,215,1982
7.7275352,3.0864866,2,36,1296,0,215,1983
7.7956467,3.1014428,2,38,1444,0,215,1984
7.791523,3.3484995,2,39,1521,0,215,1985
7.7832241,3.0459499,2,40,1600,0,215,1986
7.935945,2.9460168,2,41,1681,0,215,1987
7.9655457,2.9642415,2,42,1764,0,215,1988
7.5908523,2.3532782,3,47,2209,0,216,1979
7.6058898,2.3075726,2,48,2304,0,216,1980
7.4960976,2.2823825,2,49,2401,0,216,1981
7.59589,2.1972246,2,50,2500,0,216,1982
7.6304612,2.2874715,1,51,2601,0,216,1983
7.6304612,2.242835,1,52,2704,0,216,1984
7.5806999,2.2502387,0,53,2809,0,216,1985
7.5832477,2.2407095,0,54,2916,0,216,1986
7.632401,2.3532782,0,55,3025,0,216,1987
7.8200378,2.1972246,0,56,3136,0,216,1988
7.624619,3.0464253,1,38,1444,0,217,1979
7.5878172,3.0745435,3,39,1521,0,217,1980
7.8785343,2.7265449,3,40,1600,0,217,1981
7.6861625,3.1954024,3,41,1681,0,217,1982
7.698483,3.3741686,3,42,1764,0,217,1983
7.8785343,3.0883114,3,43,1849,0,217,1984
7.7832241,3.2367158,3,44,1936,0,217,1985
7.7832241,3.2268441,3,45,2025,0,217,1986
7.9571772,3.122365,3,46,2116,0,217,1987
7.7790484,3.3621099,3,47,2209,0,217,1988
8.3663702,2.4570215,4,31,961,1,218,1979
7.9309254,2.3767645,4,32,1024,1,218,1980
7.766417,2.3823202,4,33,1089,0,218,1981
7.6778636,2.3340838,5,34,1156,1,218,1982
8.177516,2.601207,5,35,1225,0,218,1983
7.7424021,2.6122732,5,36,1296,0,218,1984
7.6962128,2.5764217,5,37,1369,0,218,1985
7.6572828,2.507972,5,38,1444,0,218,1986
7.6572828,2.520113,4,39,1521,0,218,1987
7.7186856,2.447551,4,40,1600,0,218,1988
7.6004024,3.0041964,4,42,1764,0,219,1979
7.6787891,3.1945832,1,43,1849,0,219,1980
8.0063677,3.2272408,0,44,1936,0,219,1981
8.0864105,2.8564701,0,45,2025,0,219,1982
7.7832241,2.863343,0,46,2116,0,219,1983
7.7748556,3.3243163,0,47,2209,0,219,1984
7.8359747,3.0101283,0,48,2304,0,219,1985
7.7406645,3.0828269,0,49,2401,0,219,1986
7.7493224,2.9972312,0,50,2500,0,219,1987
7.635304,3.0624559,0,51,2601,0,219,1988
7.7025561,2.3005831,2,33,1089,0,220,1979
7.7106533,2.3194423,2,34,1156,0,220,1980
7.7066131,2.2884862,2,35,1225,0,220,1981
7.6172676,2.4203682,2,36,1296,0,220,1982
7.6861625,2.3065772,2,37,1369,0,220,1983
7.6902862,2.2638443,2,38,1444,0,220,1984
7.6861625,2.2343063,2,39,1521,0,220,1985
7.6861625,2.2159374,1,40,1600,0,220,1986
7.6333694,2.3272777,1,41,1681,0,220,1987
7.5918617,2.3408439,1,42,1764,0,220,1988
7.5579948,2.6004651,1,30,900,0,221,1979
7.6690283,2.5431757,1,31,961,0,221,1980
7.6652846,2.5360749,1,32,1024,0,221,1981
7.5857887,2.5336969,2,33,1089,0,221,1982
7.5812097,2.5376573,2,34,1156,0,221,1983
7.6736879,2.5502262,2,35,1225,0,221,1984
7.7213488,2.5431757,2,36,1296,0,221,1985
7.5131636,2.587764,2,37,1369,0,221,1986
7.527256,2.1198635,2,37,1369,0,221,1987
7.5453897,1.9459101,2,39,1521,0,221,1988
7.6741529,2.8009331,2,30,900,0,222,1979
7.6852436,2.8142104,2,31,961,0,222,1980
7.728416,2.8136108,3,33,1089,0,222,1981
7.6088705,2.8273137,3,33,1089,0,222,1982
7.5390272,2.8729994,3,34,1156,0,222,1983
7.7275352,2.8507066,3,35,1225,0,222,1984
7.6515956,2.9396908,3,37,1369,0,222,1985
7.8965526,2.8535926,3,37,1369,0,222,1986
7.6553907,2.8741293,3,38,1444,0,222,1987
7.5496092,2.9688747,3,39,1521,0,222,1988
7.8438487,2.9003222,3,43,1849,0,223,1979
7.6477861,2.8820035,3,43,1849,0,223,1980
7.6207051,2.8547447,3,44,1936,0,223,1981
7.5642385,2.824944,3,45,2025,0,223,1982
7.5175209,2.7899375,2,46,2116,0,223,1983
7.3920317,2.7719636,1,47,2209,0,223,1984
7.5928702,2.7258902,1,48,2304,0,223,1985
7.6998425,2.7511096,1,49,2401,0,223,1986
8.0215845,2.6796508,1,50,2500,0,223,1987
8.0063677,2.6390574,1,51,2601,0,223,1988
7.5600805,1.7900914,0,51,2601,0,224,1979
7.6648159,1.729884,0,52,2704,0,224,1980
7.4988699,1.8405497,0,53,2809,0,224,1981
7.6009026,1.838961,0,54,2916,1,224,1982
7.2513452,1.8687205,0,55,3025,0,224,1983
7.6009026,1.5347143,0,56,3136,0,224,1984
7.5600805,1.5195132,0,57,3249,0,224,1985
2.7725887,1.5748465,0,58,3364,1,224,1986
7.2936978,1.2753627,0,59,3481,0,224,1987
4.7874918,-.22314353,0,60,3600,0,224,1988
7.5202346,2.7453461,2,30,900,0,225,1979
7.5158892,2.7278528,2,31,961,0,225,1980
7.5678625,2.9831536,2,32,1024,0,225,1981
7.635787,2.9590683,3,33,1089,0,225,1982
7.5294065,2.904165,3,34,1156,0,225,1983
7.5406218,2.9517803,3,35,1225,0,225,1984
7.5115247,3.0002222,3,36,1296,0,225,1985
7.5786567,2.9821403,3,37,1369,0,225,1986
7.5299435,3.0363944,3,38,1444,0,225,1987
7.5663109,2.9439125,3,39,1521,0,225,1988
7.7579064,1.9473377,0,28,784,0,226,1979
6.3279366,.8020016,0,29,841,0,226,1980
7.2298388,2.4159138,0,30,900,0,226,1981
7.2626286,2.9590683,1,31,961,0,226,1982
7.2950563,2.904165,1,32,1024,0,226,1983
7.5432734,3.1441524,2,33,1089,0,226,1984
7.4587626,2.8507066,2,34,1156,0,226,1985
7.6048946,3.0671222,2,35,1225,0,226,1986
7.374629,3.0363944,2,36,1296,0,226,1987
6.3561077,2.9957323,3,37,1369,0,226,1988
8.1997385,1.9065752,0,22,484,0,227,1979
7.6128311,2.0451088,1,23,529,0,227,1980
7.6304612,2.1610215,1,24,576,0,227,1981
7.5538111,2.2659211,2,25,625,0,227,1982
7.5683794,2.1781549,2,26,676,0,227,1983
7.8260441,1.3532544,2,27,729,0,227,1984
7.495542,2.3065772,2,29,841,0,227,1985
7.8119736,1.8531681,2,29,841,0,227,1986
7.632401,1.8733395,2,30,900,0,227,1987
7.8555446,1.5040774,2,31,961,0,227,1988
8.0940733,1.7351891,0,50,2500,0,228,1979
8.0063677,1.8213183,0,52,2704,0,228,1980
8.2738466,2.2343063,0,52,2704,0,228,1981
8.3059778,2.1610215,0,52,2704,0,228,1982
8.2738466,2.1540852,0,54,2916,0,228,1983
8.2697573,2.3456445,0,55,3025,0,228,1984
8.2448597,2.1246538,0,56,3136,0,228,1985
8.1582298,1.617406,0,57,3249,0,228,1986
7.9476786,1.8991179,0,58,3364,0,228,1987
7.7424021,2.1294215,0,59,3481,0,228,1988
7.7380524,2.8302679,4,49,2401,0,229,1979
7.7630215,2.8367364,3,50,2500,0,229,1980
7.6760101,2.8627722,3,51,2601,0,229,1981
7.5642385,2.7337179,3,52,2704,0,229,1982
7.5600805,2.6651428,2,53,2809,0,229,1983
7.7213488,2.846652,2,54,2916,0,229,1984
7.7341213,2.8343892,2,55,3025,0,229,1985
7.7424021,2.8284965,2,56,3136,0,229,1986
7.6998425,2.8160074,3,57,3249,0,229,1987
7.632401,2.8478122,0,58,3364,0,229,1988
7.917172,2.869602,3,27,729,0,230,1979
7.7782116,2.8853593,3,28,784,0,230,1980
8.2980413,2.8848007,2,29,841,0,230,1981
8.2839994,2.9161477,2,30,900,0,230,1982
7.8272409,2.8610573,2,31,961,0,230,1983
7.5806999,2.8136108,2,32,1024,0,230,1984
7.5642385,2.8667619,2,33,1089,1,230,1985
7.5806999,2.8791983,2,34,1156,0,230,1986
7.5725031,2.8308575,1,35,1225,0,230,1987
7.5390272,2.8707356,1,36,1296,0,230,1988
7.7209053,2.6796508,3,27,729,0,231,1979
7.9280457,2.7113781,1,28,784,0,231,1980
7.5725031,2.7153568,1,29,841,0,231,1981
7.5806999,2.7206373,1,30,900,0,231,1982
7.5918617,2.7020321,0,31,961,0,231,1983
7.544332,2.7093828,0,32,1024,0,231,1984
7.5827384,2.7491922,0,33,1089,0,231,1985
7.4336667,2.6851227,0,34,1156,0,231,1986
7.5883236,2.6796508,0,35,1225,0,231,1987
7.6280313,2.6741486,0,36,1296,0,231,1988
7.7621708,3.2936122,3,35,1225,0,232,1979
7.8038435,2.442347,3,36,1296,0,232,1980
7.8038435,3.3523571,3,37,1369,0,232,1981
7.7769542,3.4455333,3,37,1369,0,232,1982
7.8785343,3.2790296,3,39,1521,0,232,1983
7.7832241,3.4728978,3,39,1521,0,232,1984
7.8785343,3.256942,2,41,1681,0,232,1985
7.8991537,3.1228054,2,42,1764,0,232,1986
7.8785343,3.0842009,1,42,1764,0,232,1987
7.7832241,3.204777,1,44,1936,0,232,1988
7.9149828,2.3721111,3,26,676,0,233,1979
8.1747026,2.3951643,3,27,729,0,233,1980
8.1110277,2.4406064,3,28,784,0,233,1981
8.1256313,2.4706388,3,29,841,0,233,1982
7.8632669,2.6810215,3,30,900,0,233,1983
7.6207051,2.8225687,3,31,961,0,233,1984
8.1256313,2.4923787,3,32,1024,0,233,1985
7.698483,2.7675762,3,33,1089,0,233,1986
8.0222406,2.4832385,3,34,1156,0,233,1987
7.7579064,2.486572,3,35,1225,0,233,1988
8.0063677,2.4664032,1,24,576,0,234,1979
7.7756958,2.5455313,1,24,576,0,234,1980
7.6009026,2.5344901,2,25,625,0,234,1981
7.5928702,2.5533438,2,26,676,0,234,1982
7.5806999,2.593761,2,27,729,0,234,1983
7.5857887,2.5907671,2,28,784,0,234,1984
7.9244342,2.5945082,3,29,841,0,234,1985
7.5806999,2.6713862,3,30,900,0,234,1986
7.8038435,2.486572,3,31,961,0,234,1987
7.5852809,2.733068,3,32,1024,0,234,1988
6.7334018,2.5209169,0,25,625,0,235,1979
7.5021863,2.5209169,1,26,676,0,235,1980
7.2298388,2.5217206,1,29,841,0,235,1981
7.2889276,2.2659211,1,30,900,0,235,1982
6.4785094,2.4292178,1,30,900,0,235,1983
7.4330754,2.4832385,1,32,1024,0,235,1984
7.5600805,2.4672518,1,32,1024,0,235,1985
7.4354382,2.8015406,1,33,1089,0,235,1986
7.6838641,2.1758876,2,34,1156,0,235,1987
7.9582272,2.1667652,2,35,1225,0,235,1988
7.6824822,2.3924258,2,44,1936,0,236,1979
7.6058898,2.4638531,1,45,2025,0,236,1980
7.6058898,2.4283364,0,46,2116,0,236,1981
7.6778636,2.4484155,0,46,2116,0,236,1982
7.59589,2.3823202,0,48,2304,0,236,1983
7.5704432,2.3786197,0,49,2401,0,236,1984
7.5725031,2.4051416,0,50,2500,0,236,1985
7.5600805,2.4230313,0,50,2500,0,236,1986
7.5475016,2.3924258,0,51,2601,0,236,1987
7.5642385,2.3223877,0,52,2704,0,236,1988
7.9054418,2.387845,2,42,1764,0,237,1979
7.7275352,2.3174736,2,43,1849,0,237,1980
7.700748,2.4466856,2,44,1936,0,237,1981
